ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType,Non-TAA
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0851-10,,10X1ML,HYDROMORPHONE HCL 10MG/ML INJ,HYDROMORPHONE HCL 10MG/ML INJ,CN101,T,T,27.40,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0851-15,,10X5ML,HYDROMORPHONE HCL 10MG/ML INJ,HYDROMORPHONE HCL 10MG/ML INJ,CN101,T,T,91.06,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0851-50,,50ML,HYDROMORPHONE HCL 10MG/ML INJ,HYDROMORPHONE HCL 10MG/ML INJ,CN101,T,T,102.53,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0852-25,,25X1ML,HYDROMORPHONE HCL 1MG/ML INJ,HYDROMORPHONE HCL 1MG/ML INJ,CN101,T,T,61.11,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0853-25,,25X1ML,HYDROMORPHONE HCL 2MG/ML INJ,HYDROMORPHONE HCL 2MG/ML INJ,CN101,T,T,52.82,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0854-10,,25X1ML,HYDROMORPHONE HCL 4MG/ML INJ,HYDROMORPHONE HCL 4MG/ML INJ,CN101,T,T,66.18,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0877-15,,1,"PENTAMIDINE ISETHIONATE 300MG/VIL SOLN,INHL",PENTAMIDINE ISETHIONATE INHALER 300MG/15ML,AP109,T,T,74.76,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0885-10,,1X5ML,LEVOTHYROXINE NA 100MCG/VIL INJ,LEVOTHYROXINE NA 100MCG/VIL INJ,HS851,T,T,63.70,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0890-10,,1X5ML,LEVOTHYROXINE NA 200MCG/VIL INJ,LEVOTHYROXINE NA 200MCG/VIL INJ,HS851,T,T,140.30,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0895-10,,1X5ML,LEVOTHYROXINE NA 500MCG/VIL INJ,LEVOTHYROXINE NA 500MCG/VIL INJ,HS851,T,T,353.56,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,63323-0960-10,,10X10ML,TIGECYCLINE 50MG/VIL INJ,TIGECYCLINE 50MG/VIL INJ,AM250,T,T,620.36,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,65219-0052-29,,25X5ML,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,TN475,T,T,335.27,12/01/2020,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,65219-0054-29,,25X15ML,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,TN475,T,T,685.33,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,65219-0056-29,,25X50ML,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ,TN475,T,T,1437.08,12/01/2020,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,65219-0800-10,,10X20ML,"PROPOFOL 10MG/ML INJ,EMULSION","DIPRIVAN 10MG/ML INJ,EMULSION - RFID",CN203,T,T,35.78,06/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0004-10,,24X1ML,MORPHINE SO4 2MG/ML INJ,MORPHINE SO4 2MG/ML INJ,CN101,T,T,36.55,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0004-11,,10X1ML,MORPHINE SO4 2MG/ML INJ,MORPHINE SO4 2MG/ML INJ,CN101,T,T,16.78,12/01/2020,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0005-10,,24X1ML,MORPHINE SO4 4MG/ML INJ,MORPHINE SO4 4MG/ML INJ,CN101,T,T,20.35,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0005-11,,10X1ML,MORPHINE SO4 4MG/ML INJ,MORPHINE SO4 4MG/ML INJ,CN101,T,T,18.45,12/01/2020,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0006-10,,24X1ML,MORPHINE SO4 5MG/ML INJ,MORPHINE SO4 5MG/ML INJ,CN101,T,T,48.02,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0009-06,,10X0.5ML,"HYDROMORPHONE 0.5MG/0.5ML INJ,SYRINGE,0.5ML","DILAUDID 0.5MG/0.5ML INJ,SYRINGE,0.5ML",CN101,T,T,21.53,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0009-11,,10X1ML,HYDROMORPHONE HCL 1MG/ML INJ,DILAUDID HCL 1MG/ML INJ PFS,CN101,T,T,21.44,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0010-11,,10X1ML,HYDROMORPHONE HCL 2MG/ML INJ,DILAUDID 2MG/ML INJ PFS,CN101,T,T,24.04,01/01/2021,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0121-11,,10X1ML,HYDROMORPHONE HCL 0.2MG/ML INJ,DILAUDID 0.2MG/ML INJ PFS,CN101,T,T,14.38,12/01/2020,09/29/2022,Big4,Compliant
V797D-70253,"Fresenius Kabi, LLC",09/30/2017,09/29/2022,76045-0383-30,,10X3ML,"NEOSTIGMINE METHYLSULFATE 1MG/ML INJ,SYR,3ML","NEOSTIGMINE METHYLSULFATE 1MG/ML INJ,SYR,3ML",AU300,T,T,83.43,01/01/2021,09/29/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-2012-10,,100GM,"CALCITRIOL 3MCG/GM OINT,TOP",VECTICAL OINTMENT,DE820,T,T,462.40,01/01/2021,09/28/2022,Big4,Compliant
V797D-70258,Heyltex Corporation,10/15/2017,10/14/2022,58060-0002-02,,36,"PRUSSIAN BLUE INSOLUBLE 500MG CAP,ORAL",RADIOGARDASE 500MG CAP,AD900,T,F,74.07,01/01/2021,10/14/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3820-60,,60GM,"METRONIDAZOLE 1% GEL,TOP","METROGEL 1% GEL,TOP",DE101,T,T,281.08,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3822-30,,30,"DOXYCYCLINE MONOHYDRATE 30MG IR/10MG CAP,EC",ORACEA 40MG (30MG IR/10MG DR) CAP,AM250,T,T,271.49,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3823-45,,45GM,"IVERMECTIN 1% CREAM,TOP","SOOLANTRA 1% CREAM, TOP",DE752,T,T,414.18,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3836-45,,45GM,"METRONIDAZOLE 0.75% CREAM,TOP",METROCREAM 0.75% TOPICAL CREAM,DE752,T,T,463.41,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3847-04,,118ML,"CLOBETASOL PROPIONATE 0.05% SHAMPOO,TOP",CLOBEX 0.05% SHAMPOO,DE200,T,T,75.38,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3849-02,,59ML,"CLOBETASOL PROPIONATE 0.05% SPRAY,TOP",CLOBEX 0.05% TOPICAL SPRAY,DE200,T,T,47.48,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-3849-04,,125ML,"CLOBETASOL PROPIONATE 0.05% SPRAY,TOP",CLOBEX TOPICAL SPRAY,DE200,T,T,85.43,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5500-04,,118ML,"FLUOCINOLONE ACETONIDE 0.01% SHAMPOO,TOP",CAPEX 0.01% SHAMPOO,DE200,T,T,283.71,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5906-45,,45,"ADAPALENE 0.3%/BENZOYL PEROXIDE 2.5% GEL,TOP",EPIDUO FORTE,DE752,T,T,125.41,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5908-25,,45,"ADAPALENE 0.1%/BENZOYL PEROXIDE 2.5% GEL,TOP",EPIDUO TOPICAL GEL PUMP,DE752,T,T,56.28,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5912-02,,59ML,"ADAPALENE 0.1% LOTION,TOP",DIFFERIN 0.1% LOTION,DE752,T,T,302.39,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5915-45,,45GM,"ADAPALENE 0.1% CREAM,TOP",DIFFERIN 0.1% CREAM,DE752,T,T,74.83,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5918-25,,45GM,"ADAPALENE 0.3% GEL,TOP",DIFFERIN 0.3% GEL PUMP,DE752,T,T,403.97,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5935-45,,45GM,"TRIFAROTENE 0.005% CREAM,TOP",AKLIEF 0.005% CREAM,DE752,T,T,423.84,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5950-30,,30GM,"FLUOCINOLONE 0.01%/HYDROQUINONE 4%/TRETINOIN 0.05% CREAM,TOP",TRI-LUMA CREAM,DE900,T,T,151.54,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5962-30,,1,ABOBOTULINUMTOXIN A 300 UNT/VIL INJ,DYSPORT INJECTION 3ML VIL,MS900,T,T,362.36,01/01/2021,09/28/2022,Big4,Compliant
V797D-70255,Galderma Laboratories LP,09/29/2017,09/28/2022,00299-5980-35,,30GM,"BRIMONIDINE TARTRATE 0.33% GEL,TOP",MIRVASO GEL 0.5% GM PUMP,DE900,T,T,344.43,01/01/2021,09/28/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,00078-0494-71,,56X5ML,"TOBRAMYCIN 300MG/5ML SOLN,INHL,ORAL,5ML","TOBI 300MG/5ML SOLN,INHL,ORAL,5ML AMPUL",RE900,T,T,5488.83,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,00078-0630-35,,8X28MG,"TOBRAMYCIN 28MG CAP,INHL",TOBI PODHALER 28MG,AM300,T,T,7500.95,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0101-02,,2,EPINEPHRINE (EPI-PEN JR) 0.15MG/0.3ML INJECTOR,EPI-PEN JR 0.15MG/0.3ML INJECTOR,AU100,T,T,182.33,01/01/2021,12/31/2021,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0102-02,,2,EPINEPHRINE (EPI-PEN) 0.3MG/0.3ML INJECTOR,EPIPEN 2-PAK 0.3MG AUTO-INJECTOR,AU100,T,T,182.33,01/01/2021,12/31/2021,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0195-80,,10ML,"INSULIN,GLARGINE 100 UNIT/ML INJ SEMGLEE","INSULIN,GLARGINE 100 UNIT/ML INJ SEMGLEE",HS501,T,T,70.40,03/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0196-75,,5x3ML,"INSULIN,GLARGINE 100 UNIT/ML INJ,SEMGLEE  PEN 3ML","INSULIN,GLARGINE 100 UNIT/ML INJ,SEMGLEE  PEN",HS501,T,T,106.91,03/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0346-24,,8X28MG,"TOBRAMYCIN 28MG CAP,INHL",TOBI PODHALER 28MG,AM300,T,T,7500.95,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0425-93,,30,EFAVIRENZ 400MG/LAMIVUDINE 300MG/TENOFOVIR DF 300MG TAB,SMYFILO 400MG/300MG/300MG,AM800,T,T,1002.92,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0450-93,,30,LAMIVUDINE 300MG/TENOFOVIR DF 300MG TAB,CIMDUO 300MG/300MG,AM800,T,T,617.57,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0475-93,,30,EFAVIRENZ 600MG/LAMIVUDINE 300MG/TENOFOVIR DF 300MG TAB,SYMFI 600MG/300MG/300MG,AM800,T,T,1056.61,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0476-26,,26,PRETOMANID 200MG TAB,PRETOMANID 200MG TAB,AM500,T,T,384.95,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0500-02,,2,EPINEPHRINE (EPI-PEN) 0.3MG/0.3ML INJECTOR,EPIPEN 2-PAK 0.3MG AUTO-INJECTOR,AU100,T,T,183.33,01/01/2021,12/31/2021,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0501-02,,2,EPINEPHRINE (EPI-PEN JR) 0.15MG/0.3ML INJECTOR,EPIPEN JR 2-PAK 0.15MG AUTO-INJECTOR,AU100,T,T,183.33,01/01/2021,12/31/2021,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0537-35,,68ML,CLOBETASOL PROPIONATE 0.05% LOTION,IMPEKLO 0.05% LOTION,DE200,T,T,254.30,05/15/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0605-30,,30X2ML,"FORMOTEROL FUMARATE 20MCG/2ML SOLN,INHL",PERFOROMIST INHALATION SOLUTION 20MCG/2ML,RE102,T,T,134.93,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0605-61,,60X2ML,"FORMOTEROL FUMARATE 20MCG/2ML SOLN,INHL",PERFOROMIST INHALATION SOLUTION,RE102,T,T,269.85,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0806-93,,30X3ML,"REVEFENACIN 175MCG/3ML SOLN,INHL,3ML","YUPELRI 175MCG/3ML SOLN,INHL,3ML",AU350,T,T,756.99,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0900-30,,30,SELEGILINE 6MG/24HRS PATCH,EMSAM 6MG/24HRS TRANSDERMAL SYSTEM,CN602,T,T,1227.84,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0901-30,,30,SELEGILINE 9MG/24HR PATCH,EMSAM 9MG/24HRS TRANSDERMAL SYSTEM,CN602,T,T,1218.25,01/01/2021,01/14/2022,Big4,Compliant
V797P-2070D,Mylan Specialty L.P.,01/15/2012,01/14/2022,49502-0902-30,,30,SELEGILINE 12MG/24HRS PATCH,EMSAM 12MG/24HRS TRANSDERMAL SYSTEM,CN602,T,T,1218.44,01/01/2021,01/14/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0271-60,,60,HYDROCODONE BITARTRATE 20MG ER TAB,HYSINGLA ER 20MG TAB,CN101,T,T,419.60,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0272-60,,60,HYDROCODONE BITARTRATE 30MG ER TAB,HYSINGLA ER 30MG TAB,CN101,T,T,612.49,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0273-60,,60,HYDROCODONE BITARTRATE 40MG ER TAB,HYSINGLA ER 40MG TAB,CN101,T,T,825.12,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0274-60,,60,HYDROCODONE BITARTRATE 60MG ER TAB,HYSINGLA ER 60MG TAB,CN101,T,T,1142.36,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0275-60,,60,HYDROCODONE BITARTRATE 80MG ER TAB,HYSINGLA ER 80MG TAB,CN101,T,T,1543.63,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0276-60,,60,HYDROCODONE BITARTRATE 100MG ER TAB,HYSINGLA ER 100MG TAB,CN101,T,T,1965.74,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0277-60,,60,HYDROCODONE BITARTRATE 120MG ER TAB,HYSINGLA ER 120MG TAB,CN101,T,T,2183.23,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0410-10,,100,"OXYCODONE HCL 10MG TAB,SA","OXYCONTIN 10MG TAB,CR",CN101,T,T,295.93,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0410-20,,20,"OXYCODONE HCL 10MG TAB,SA,UD",OXYCONTIN 10MG TAB,CN101,T,T,51.58,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0415-10,,100,"OXYCODONE HCL 15MG TAB,SA",OXYCONTIN 15MG CONTROLLED-RELEASE TAB,CN101,T,T,437.02,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0415-20,,20,"OXYCODONE HCL 15MG TAB,SA,UD",OXYCONTIN 15MG TAB,CN101,T,T,77.66,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0420-10,,100,"OXYCODONE HCL 20MG TAB,SA","OXYCONTIN 20MG TAB,CR",CN101,T,T,552.78,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0420-20,,20,"OXYCODONE HCL 20MG TAB,SA,UD",OXYCONTIN 20MG TAB,CN101,T,T,96.78,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0430-10,,100,"OXYCODONE HCL 30MG TAB,SA",OXYCONTIN 30MG CONTROLLED-RELEASE TAB,CN101,T,T,770.29,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0430-20,,20,"OXYCODONE HCL 30MG TAB,SA,UD",OXYCONTIN 30MG TAB,CN101,T,T,155.04,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0440-10,,100,"OXYCODONE HCL 40MG TAB,SA","OXYCONTIN 40MG TAB,CR",CN101,T,T,947.63,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0440-20,,20,"OXYCODONE HCL 40MG TAB,SA,UD",OXYCONTIN 40MG TAB,CN101,T,T,168.30,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0460-10,,100,"OXYCODONE HCL 60MG TAB,SA",OXYCONTIN 60MG CONTROLLED-RELEASE TAB,CN101,T,T,1343.52,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0460-20,,20,"OXYCODONE HCL 60MG TAB,SA,UD",OXYCONTIN 60MG TAB,CN101,T,T,272.81,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0480-10,,100,"OXYCODONE HCL 80MG TAB,SA","OXYCONTIN 80MG TAB,CR",CN101,T,T,1653.19,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0480-20,,20,"OXYCODONE HCL 80MG TAB,SA,UD",OXYCONTIN 80MG TAB,CN101,T,T,306.45,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0750-04,,4,BUPRENORPHINE 5MCG/HR PATCH,BUTRANS TRANSDERMAL 5MCG/HR PATCH,CN101,T,T,214.19,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0751-04,,4,BUPRENORPHINE 10MCG/HR PATCH,BUTRANS TRANSDERMAL 10MCG/HR PATCH,CN101,T,T,321.29,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0752-04,,4,BUPRENORPHINE 20MCG/HR PATCH,BUTRANS TRANSDERMAL 20MCG/HR PATCH,CN101,T,T,568.80,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0757-04,,4,BUPRENOPHINE HCL 7.5MG/HR PATCH,BUTRANS TRANSDERMAL 7.5MG/HR PATCH,CN609,T,T,299.87,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,59011-0758-04,,1X4,BUPRENORPHINE 15MCG/HR PATCH,BUTRANS TRANSDERMAL 15MCG/HR PATCH,CN101,T,T,463.46,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0525-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 25MG CAP,SA",ADHANSIA XR 25MG CAP,CN802,T,T,227.23,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0535-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 35MG CAP,SA",ADHANSIA XR 35MG CAP,CN802,T,T,227.38,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0545-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 45MG CAP,SA",ADHANSIA XR 45MG CAP,CN802,T,T,227.50,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0555-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 55MG CAP,SA",ADHANSIA XR 55MG CAP,CN802,T,T,227.60,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0570-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 70MG CAP,SA",ADHANSIA XR 70MG CAP,CN802,T,T,227.34,01/01/2021,04/30/2022,Big4,Compliant
V797P-2143D,Purdue Pharma,05/01/2012,04/30/2022,72912-0585-30,,30,"ADHANSIA XR (METHYLPHENIDATE HCL ) 85MG CAP,SA",ADHANSIA XR 85MG CAP,CN802,T,T,227.41,01/01/2021,04/30/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3370-13,,30,"CARVEDILOL PO4 10MG CAP,SA",COREG CR EXTENDED RELEASE CAP 10MG,CV100,T,T,202.31,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3371-13,,30,"CARVEDILOL PO4 20MG CAP,SA",COREG CR EXTENDED RELEASE CAP 20MG,CV100,T,T,202.43,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3372-13,,30,"CARVEDILOL PO4 40MG CAP,SA",COREG CR EXTENDED RELEASE CAP 40MG,CV100,T,T,202.58,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3373-13,,30,"CARVEDILOL PO4 80MG CAP,SA",COREG CR EXTENDED RELEASE CAP 80MG,CV100,T,T,202.42,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3383-13,,30,"CARVEDILOL PO4 10MG CAP,SA",COREG CR EXTENDED RELEASE CAP 10MG,CV100,T,T,202.31,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3385-13,,30,"CARVEDILOL PO4 20MG CAP,SA",COREG CR EXTENDED RELEASE CAP 20MG,CV100,T,T,202.43,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3387-13,,30,"CARVEDILOL PO4 40MG CAP,SA",COREG CR EXTENDED RELEASE CAP 40MG,CV100,T,T,202.58,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-3650-22,,100,HYDROCHLOROTHIAZIDE 25MG/TRIAMTERENE 37.5MG CAP,DYAZIDE,CV704,T,T,159.71,01/01/2021,02/28/2022,Big4,Compliant
V797P-2298D,GlaxoSmithKline,09/30/2012,02/28/2022,00007-4139-20,,100,CARVEDILOL 3.125MG TAB,COREG TABLETS,CV100,T,T,362.01,01/01/2021,02/28/2022,Big4,Non-Compliant
