Contract Number,Vendor Name,Contract Start Date,Contract Stop Date,NDC With Dashes,Sub Item Identifier,Package Description,Generic,Trade Name,VA Class,Covered,Prime Vendor,Price,Price Start Date,Price Stop Date,Price Type
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0705-10,No Data,5ML,"BETAXOLOL HCL 0.5% SOLN,OPH","BETAXOLOL HCL 0.5% SOLN,OPH",OP101,F,T,26.61,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0705-11,No Data,10ML,"BETAXOLOL HCL 0.5% SOLN,OPH","BETAXOLOL HCL 0.5% SOLN,OPH",OP101,F,T,48.82,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0711-10,No Data,10X5ML,"LIDOCAINE HCL 2% JELLY,5ML TUBE",LIDOCAINE HCL 2% JELLY,DE700,F,T,22.30,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0711-30,No Data,30ML,LIDOCAINE HCL 2% JELLY,LIDOCAINE HCL 2% JELLY,DE700,F,T,5.52,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0713-10,No Data,5ML,"OFLOXACIN 0.3% SOLN,OPH","OFLOXACIN 0.3% SOLN,OPH",OP210,F,T,1.36,01/01/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0713-11,No Data,10ML,"OFLOXACIN 0.3% SOLN,OPH","OFLOXACIN 0.3% SOLN,OPH",OP210,F,T,2.28,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0714-10,No Data,5ML,"CIPROFLOXACIN HCL 0.3% SOLN,OPH","CIPROFLOXACIN HCL 0.3% SOLN,OPH",OP201,F,T,3.40,12/22/2015,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0715-10,No Data,5ML,"BRIMONIDINE TARTRATE 0.2% SOLN,OPH","BRIMONIDINE TARTRATE 0.2% SOLN,OPH 5ML",OP109,F,T,2.17,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,63402-0511-24,No Data,1,"LEVALBUTEROL HCL 0.31MG/3ML SOLN,INHL",XOPENEX,RE102,T,T,79.73,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0715-11,No Data,10ML,"BRIMONIDINE TARTRATE 0.2% SOLN,OPH","BRIMONIDINE TARTRATE 0.2% SOLN,OPH",OP109,F,T,4.07,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0715-12,No Data,15ML,"BRIMONIDINE TARTRATE 0.2% SOLN,OPH","BRIMONIDINE TARTRATE 0.2% SOLN,OPH",OP109,F,T,4.50,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0716-10,No Data,5ML,"APRACLONIDINE HCL 0.5% SOLN,OPH","APRACLONIDINE HCL 0.5% SOLN,OPH",OP900,F,T,47.11,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0716-11,No Data,10ML,"APRACLONIDINE HCL 0.5% SOLN,OPH","APRACLONIDINE HCL 0.5% SOLN,OPH",OP900,F,T,93.52,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0717-10,No Data,5ML,"KETOTIFEN FUMARATE 0.025% SOLN,OPH","KETOTIFEN FUMARATE 0.025% SOLN,OPH",OP900,F,T,4.36,01/01/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0766-10,No Data,100,PROGESTERONE 100MG CAP,PROGESTERONE 100MG CAP,HS800,F,T,129.75,01/01/2014,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0767-10,No Data,200,PROGESTERONE 200MG CAP,PROGESTERONE 200MG CAP,HS800,F,T,225.60,01/01/2014,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0792-01,No Data,1ML,"LIDOCAINE HCL 3.5% GEL,OPH",AKTEN 3.5% GEL,OP700,T,T,7.03,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0792-01,No Data,1ML,"LIDOCAINE HCL 3.5% GEL,OPH",AKTEN 3.5% GEL,OP700,T,T,7.03,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0792-25,No Data,25X1ML,"LIDOCAINE HCL 3.5% GEL,OPH","AKTEN 3.5% GEL,OPH",OP700,T,T,150.83,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0792-25,No Data,25X1ML,"LIDOCAINE HCL 3.5% GEL,OPH","AKTEN 3.5% GEL,OPH",OP700,T,T,150.83,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,17478-0931-01,No Data,10X1ML,CALCITRIOL 1MCG/ML INJ,CALCITRIOL 1MCG/ML INJ,VT502,F,T,31.44,06/04/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,49411-0050-30,No Data,30,AMINOCAPROIC ACID 500MG TAB,AMICAR 500MG TAB,BL116,T,T,440.32,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,49411-0050-30,No Data,30,AMINOCAPROIC ACID 500MG TAB,AMICAR 500MG TAB,BL116,T,T,440.42,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,49411-0052-08,No Data,236.5ML,"AMINOCAPROIC ACID 250MG/ML SOLN,ORAL","AMICAR 250MG/ML SOLN, ORAL",BL116,T,T,1736.90,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,49411-0052-08,No Data,236.5ML,"AMINOCAPROIC ACID 250MG/ML SOLN,ORAL","AMICAR 250MG/ML SOLN, ORAL",BL116,T,T,1736.90,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,58790-0001-15,No Data,15ML,"CARBOXYMETHYLCELLULOSE NA 0.25% SOLN,OPH","CARBOXYMETHYLCELLULOSE NA 0.25% SOLN,OPH",OP500,F,T,6.67,08/15/2011,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,58790-0001-30,No Data,30ML,"CARBOXYMETHYLCELLULOSE NA 0.25% SOLN,OPH","CARBOXYMETHYLCELLULOSE NA 0.25% SOLN,OPH",OP500,F,T,7.78,07/15/2012,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,63402-0511-24,No Data,1,"LEVALBUTEROL HCL 0.31MG/3ML SOLN,INHL",XOPENEX,RE102,T,T,79.73,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0001-05,No Data,5ML,"TIMOLOL HEMIHYDRATE 0.25% SOLN,OPH",BETIMOL 0.25% OPHTH SOL,OP101,T,T,37.11,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0001-05,No Data,5ML,"TIMOLOL HEMIHYDRATE 0.25% SOLN,OPH",BETIMOL 0.25% OPHTH SOL,OP101,T,T,37.11,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-05,No Data,5ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,34.77,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-05,No Data,5ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,34.77,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-10,No Data,10ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,65.06,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-10,No Data,10ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,65.06,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-15,No Data,15ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,100.96,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0002-15,No Data,15ML,"TIMOLOL HEMIHYDRATE 0.5% SOLN,OPH",BETIMOL 0.5% OPHTH SOL,OP101,T,T,100.96,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0289-55,No Data,5X5GM,LIDOCAINE HCL 2.5%/PRILOCAINE HCL 2.5% CREAM,EMLA CREAM,DE700,T,T,15.04,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0289-55,No Data,5X5GM,LIDOCAINE HCL 2.5%/PRILOCAINE HCL 2.5% CREAM,EMLA CREAM,DE700,T,T,15.04,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0611-02,No Data,5X2ML,BENZTROPINE MESYLATE 1MG/ML INJ,COGENTIN INJ,AU350,T,T,242.64,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0611-02,No Data,5X2ML,BENZTROPINE MESYLATE 1MG/ML INJ,COGENTIN INJ,AU350,T,T,242.64,01/01/2017,07/31/2017,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0711-40,No Data,500,CHLOROTHIAZIDE NA 500MG/VIL INJ,DIURIL SODIUM INJ,CV701,T,T,128.20,01/01/2017,07/31/2017,Big4
V797P-5209B,"Akorn, Inc.",01/01/2011,07/31/2017,76478-0711-40,No Data,500,CHLOROTHIAZIDE NA 500MG/VIL INJ,DIURIL SODIUM INJ,CV701,T,T,128.20,01/01/2017,07/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0101-02,No Data,280,BALSALAZIDE DISODIUM 750MG CAP,COLAZAL 750MG CAPSULES,GA900,T,T,862.22,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0102-02,No Data,180,BALSALAZIDE DISODIUM 1100MG CAP,GIAZO 1100MG CAP,GA900,T,T,403.64,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0103-02,No Data,120,"MESALAMINE 375MG CAP,SA",APRISO 375MG CAPSULES,GA900,T,T,160.42,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0150-90,No Data,90,METHYLNALTREXONE 150MG TAB,RELISTOR 150MG TAB,CN102,T,T,1083.55,11/02/2016,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0201-75,No Data,1KIT,PEG-3350/ELECTROLYTES PWDR,MOVIPREP POWDER KIT,GA202,T,T,29.12,09/15/2016,01/31/2017,FSS
V797P-5226B,Millennium Pharmaceuticals,03/01/2011,01/31/2017,63020-0080-02,No Data,3,IXAZOMIB 4MG CAP,NINLARO 4MG CAP,AN900,T,T,6485.80,01/01/2017,01/31/2017,Big4
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0211-24,No Data,50ML,"FAMOTIDINE 40MG/5ML SUSP,ORAL",PEPCID ORAL SUSPENSION 40MG/5ML 50ML,GA301,T,T,103.51,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0231-41,No Data,100,AZATHIOPRINE 75MG TAB,AZASAN 75MG TAB,IM600,F,T,110.51,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0241-41,No Data,100,AZATHIOPRINE 100MG TAB,AZASAN 100MG TAB,IM600,F,T,147.87,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0301-03,No Data,30,RIFAXIMIN 200MG TAB,XIFAXAN 200MG TAB,AM900,T,T,154.98,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0303-02,No Data,60,RIFAXIMIN 550MG TAB,XIFAXAN 550MG TAB,AM900,T,T,733.45,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0303-03,No Data,60UD,"RIFAXIMIN 550MG TAB,UD",XIFAXAN 550MG TAB.HUD,AM900,T,T,712.47,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0303-04,No Data,14X3,RIFAXIMIN 550MG TAB,XIFAXAN 550MG TAB,AM900,T,T,890.71,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0311-12,No Data,240ML,"CHLOROTHIAZIDE 250MG/5ML SUSP,ORAL",DIURIL ORAL SUSPENSION 250MG/5ML 240ML,CV701,T,T,32.52,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0401-30,No Data,30GM,"HYDROCORTISONE 2.5% CREAM,RTL W/APPLICATOR",ANUSOL-HC 2.5% CREAM,RS202,F,T,25.62,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0411-12,No Data,12,"HYDROCORTISONE ACETATE 25MG SUPP,RTL",ANUSOL-HC 25MG RECTAL SUPP,RS202,F,T,29.35,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0411-24,No Data,24,"HYDROCORTISONE ACETATE 25MG SUPP,RTL",ANUSOL-HC 25MG RECTAL SUPP,RS202,F,T,51.41,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0501-30,No Data,30GM,"HYDROCORTISONE 1% CREAM,RTL",PROCTOCORT 1% CREAM,RS202,F,T,34.67,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0511-12,No Data,12,"HYDROCORTISONE ACETATE 30MG SUPP,RTL",PROCTOCORT 30MG RECTAL SUPP,RS202,F,T,31.20,01/15/2011,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0551-02,No Data,20MG,"METHYLNALTREXONE BR 12MG/0.6ML, INJ",RELISTOR 20MG/VIAL INJECTIONN,GA900,T,T,26.39,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0551-03,No Data,7X0.6ML VI,"METHYLNALTREXONE BROMIDE 12MG/0.6ML INJ,VIL",RELISTOR 12MG/.6ML,GA900,T,T,203.33,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0551-07,No Data,1,"METHYLNALTREXONE BROMIDE 12MG/0.6ML INJ,VIL",RELISTOR 12MG PFS,GA900,T,T,28.30,09/23/2016,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0552-04,No Data,7X0.6ML VI,"METHYLNALTREXONE BROMIDE 8MG/0.4ML INJ, VIL",RELISTOR 8MG/0.4ML INJECTION,GA900,T,T,193.51,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0651-03,No Data,2X33.4GM,"BUDESONIDE 2MG/ACTUAT AEROSOL,RTL",UCERIS 2MG/ACTUAT RECTAL AEROSOL,HS051,T,T,376.81,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,65649-0701-41,No Data,100,SODIUM PHOSPHATE MONO/DIBASIC 1.5GM TAB,OSMOPREP 1.5GM TAB,GA202,T,T,195.57,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0002-13,No Data,100,"METFORMIN HCL 500MG TAB, SA",GLUMETZA 500MG TAB EXTENDED RELEASE,HS502,T,T,3703.79,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0003-16,No Data,90,"METFORMIN HCL 1000MG TAB, SA",GLUMETZA 1000MG TAB EXTENDED RELEASE,HS502,T,T,7359.94,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0052-30,No Data,30,"OMEPRAZOLE 20MG/PKT PWDR,ORAL","ZEGERID 20MG PWDR FOR ORAL SUSP,PKT",GA900,T,T,0.01,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0054-30,No Data,30,"OMEPRAZOLE 40MG/PKT PWDR,ORAL","ZEGERID 40MG PWDR FOR ORAL SUSP,PKT",GA900,T,T,655.95,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0102-30,No Data,30,"OMEPRAZOLE 20MG/SODIUM BICARBONATE 1100MG CAP,ORAL",ZEGERID 20MG/1100MG CAP,GA900,T,T,62.52,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0104-30,No Data,30,"OMEPRAZOLE 40MG/SODIUM BICARBONATE 1100MG CAP,ORAL",ZEGERID 40MG/1100MG CAP,GA900,T,T,796.32,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0258-20,No Data,200,BROMOCRIPTINE MESYLATE 0.8MG TAB,CYCLOSET 0.8MG TABLETS,AU900,T,T,265.44,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0309-30,No Data,30,"BUDESONIDE 9MG TAB,SA",UCERIS 9MG EXTENDED RELEASE TAB,HS051,T,T,740.45,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0350-02,No Data,1,C1 ESTERASE INHIBITOR (RECOMIBINANT),RUCONEST 2100 U VIAL,BL900,T,F,3579.50,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0490-90,No Data,90,FENOFIBRATE 40MG TAB,FENOGLIDE 40MG TAB,CV350,T,T,143.59,01/01/2017,01/31/2017,FSS
V797P-5211B,"Salix Pharmaceuticals, Inc.",01/15/2011,01/31/2017,68012-0495-90,No Data,90,FENOFIBRATE 120MG TAB,FENOGLIDE 120MG TAB,CV350,T,T,423.33,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0012-01,No Data,1,BOWEL PREP KIT(NA SO4/K SO4/MG SO4)ORAL SOL,SUPREP BOWEL PREP KIT,GA209,T,T,56.23,01/01/2017,01/31/2017,Big4
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0012-01,No Data,1,BOWEL PREP KIT(NA SO4/K SO4/MG SO4)ORAL SOL,SUPREP BOWEL PREP KIT,GA209,T,T,63.69,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0100-01,No Data,4000ML,PEG-3350/ELECTROLYTES PWDR,GOLYTELY,GA202,T,T,4.70,01/01/2017,01/31/2017,Big4
V797P-5226B,Millennium Pharmaceuticals,03/01/2011,01/31/2017,63020-0080-02,No Data,3,IXAZOMIB 4MG CAP,NINLARO 4MG CAP,AN900,T,T,8398.74,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0100-01,No Data,4000ML,PEG-3350/ELECTROLYTES PWDR,GOLYTELY,GA202,T,T,5.62,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0101-01,No Data,4000ML,PEG-3350/ELECTROLYTES SOLN,GOLYTELY PINEAPPLE FLAVOR,GA202,T,T,7.38,01/01/2017,01/31/2017,Big4
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0101-01,No Data,4000ML,PEG-3350/ELECTROLYTES SOLN,GOLYTELY PINEAPPLE FLAVOR,GA202,T,T,9.65,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0400-01,No Data,4000ML,PEG-3350/ELECTROLYTES PWDR,NULYTELY W/FLAVOR PACKS,GA202,T,T,8.89,01/01/2017,01/31/2017,Big4
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0400-01,No Data,4000ML,PEG-3350/ELECTROLYTES PWDR,NULYTELY W/FLAVOR PACKS,GA202,T,T,11.51,01/01/2017,01/31/2017,FSS
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0700-01,No Data,263GM,PEG-3350/ELECTROLYTES PWDR,GOLYTELY PACKETS TO MAKE 3840ML,GA202,T,T,5.88,01/01/2017,01/31/2017,Big4
V797P-5220B,"Braintree Laboratories, Inc.",02/01/2011,01/31/2017,52268-0700-01,No Data,263GM,PEG-3350/ELECTROLYTES PWDR,GOLYTELY PACKETS TO MAKE 3840ML,GA202,T,T,5.88,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,00187-0010-50,No Data,50X50ML,"NA BENZOATE 10%/NA PHENYLACETATE 10% SOLN,INJ",AMMONUL 10% INJECTION,DX101,T,T,33659.36,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0010-10,No Data,120ML,CICLOPIROX 1% SHAMPOO,LOPROX 1% SHAMPOO,DE102,T,T,174.19,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0130-70,No Data,70GM,"METRONIDAZOLE 0.75% GEL,VAG",METROGEL VAGINAL,GU300,T,T,0.01,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0240-05,No Data,5X5ML,EDETATE CA DISODIUM 200MG/ML INJ,CALCIUM DISODIUM VERSENATE INJ,AD300,T,F,2242.96,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0260-12,No Data,12,"IMIQUIMOD 5% CREAM,TOP,PKT,0.25GM",ALDARA CREAM 0.05,IM900,T,T,150.62,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0270-28,No Data,28X2.5GM,"IMIQUIMOD 3.75% CREAM,TOP,PKT,0.25GM",ZYCLARA CREAM 3.75%,IM900,T,T,533.28,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0271-75,No Data,7.5GM,"IMIQUIMOD 3.75% CREAM,TOP,PUMP",ZYCLARA 3.75% CREAM 7.5GM PUMP,IM900,T,T,521.34,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0276-75,No Data,7.5GM,"IMIQUIMOD 2.5% CREAM,TOP,7.5GM PUMP","ZYCLARA 2.5% CREAM,TOP,7.5GM PUMP",IM900,T,T,546.42,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0300-30,No Data,30 GM,"CLINDAMYCIN PO4 1.2%/TRETINOIN 0.025% GEL,TOP",ZIANA GEL,DE752,T,T,200.01,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0300-60,No Data,60 GM,"CLINDAMYCIN PO4 1.2%/TRETINOIN 0.025% GEL,TOP",ZIANA GEL,DE752,T,T,384.95,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0463-30,No Data,30,"MINOCYCLINE HCL 65MG, TAB SA",SOLODYN 65 MG EXTENDED RELEASE TABLETS,AM250,T,T,612.93,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0464-30,No Data,30,"MINOCYCLINE HCL 115MG, TAB SA",SOLODYN 115 MG EXTENDED RELEASE TABLETS,AM250,T,T,611.90,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0465-30,No Data,30,"MINOCYCLINE HCL 55MG TAB,SA",SOLODYN 55MG EXTENDED RELEASE TABLETS,AM250,T,T,610.62,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0466-30,No Data,30,"MINOCYCLINE HCL 80MG TAB,SA",SOLODYN 80MG EXTENDED RELEASE TABLETS,AM250,T,T,611.85,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0467-30,No Data,30,"MINOCYCLINE HCL 105MG TAB,SA",SOLODYN 105MG EXTENDED RELEASE TABLETS,AM250,T,T,610.29,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0525-10,No Data,120GM,"FLUOCINONIDE 0.1% CREAM,TOP",VANOS 0.1% CREAM,DE200,T,T,758.40,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0525-30,No Data,30GM,"FLUOCINONIDE 0.1% CREAM,TOP",VANOS 0.1% CREAM,DE200,T,T,237.62,01/01/2017,01/31/2017,FSS
V797P-5224B,Medicis Pharmaceutical Corp.,02/15/2011,01/31/2017,99207-0525-60,No Data,60GM,"FLUOCINONIDE 0.1% CREAM,TOP",VANOS 0.1% CREAM,DE200,T,T,399.60,01/01/2017,01/31/2017,FSS
